Image_ID,Degradation,Layer,mean,std,min,max,l1,l2,energy,numel
H057,Haze,AFLB1_output,-0.0004681627615354955,0.04150347784161568,-0.6751948595046997,0.6621807813644409,51482.6640625,63.62875648905729,4048.61865234375,2350080
H057,Haze,AFLB2_output,0.0008152929367497563,0.03723230585455894,-1.498305916786194,1.635886788368225,86922.9296875,80.73844066354793,6518.69580078125,4700160
H057,Haze,AFLB3_output,0.000178618764039129,0.0130342086777091,-0.3517560660839081,0.1841998994350433,44613.42578125,39.96655859170342,1597.325805664062,9400320
H058,Haze,encoder_level1,0.001514516421593726,0.06296146661043167,-0.4128862023353577,0.3612065017223358,297717.0625,186.5478009284752,34800.08203125,8773632
H058,Haze,encoder_level2,0.003541790414601564,0.1075277477502823,-0.851861298084259,0.765390157699585,354899.71875,225.3360684621971,50776.34375,4386816
H058,Haze,encoder_level3,0.004307926632463932,0.4617858529090881,-3.559244632720947,3.555112600326538,794270.0,683.9419520324806,467776.59375,2193408
H058,Haze,latent,-0.03707927092909813,3.165682315826416,-17.76417922973633,25.8953742980957,2741393.0,3315.445218971352,10992177.0,1096704
H058,Haze,decoder_level3,0.03128837794065475,0.859425961971283,-5.905294895172119,7.846326351165771,1465184.5,1273.666655762017,1622226.75,2193408
H058,Haze,decoder_level2,0.0006820627022534609,0.1847045570611954,-1.224250674247742,1.498954772949219,559634.5625,386.8613083199197,149661.671875,4386816
H058,Haze,decoder_level1,-0.002311373595148325,0.08286334574222565,-0.5863994359970093,0.6063329577445984,653866.25,347.2450616099529,120579.1328125,17547264
H058,Haze,refinement,-0.003718009684234858,0.05486531183123589,-0.5660621523857117,0.6930099129676819,429981.75,230.3548892470051,53063.375,17547264
H058,Haze,AFLB1_output,1.595184949110262e-05,0.04143091663718224,-0.6040613651275635,0.6231041550636292,23883.87109375,43.38796354819358,1882.515380859375,1096704
H058,Haze,AFLB2_output,0.001115301274694502,0.0399138331413269,-0.9452226161956787,1.53825843334198,39016.609375,59.13609006721276,3497.0771484375,2193408
H058,Haze,AFLB3_output,-0.0001262897421838716,0.01411424204707146,-0.3211914598941803,0.1097397655248642,21397.49609375,29.56307808631401,873.9755859375,4386816
H059,Haze,encoder_level1,0.0005796555778943002,0.06116433814167976,-0.3492764830589294,0.3568447530269623,700390.625,262.2552430362451,68777.8125,18382848
H059,Haze,encoder_level2,-0.0002108657208736986,0.09924516081809998,-0.872986912727356,0.7913274765014648,628082.75,300.8858146166083,90532.2734375,9191424
H059,Haze,encoder_level3,-0.00163116049952805,0.4400315880775452,-3.313727855682373,3.501303672790527,1568103.25,943.3291776999162,889869.9375,4595712
H059,Haze,latent,0.08186966180801392,3.341432332992554,-19.6141357421875,39.19536972045898,5747928.0,5066.690635908216,25671354.0,2297856
H059,Haze,decoder_level3,0.0208320077508688,0.8639020919799805,-6.407083511352539,10.37863540649414,2975357.5,1852.538191239252,3431897.75,4595712
H059,Haze,decoder_level2,0.007966764271259308,0.1918523013591766,-1.662387609481812,1.681080937385559,1283833.75,582.1468349995557,338894.9375,9191424
H059,Haze,decoder_level1,-0.001286783372052014,0.07602330297231674,-0.5809779167175293,0.613057017326355,1313550.25,461.0311811580644,212549.75,36765696
H059,Haze,refinement,-0.001934187486767769,0.04073332622647285,-0.6431267261505127,0.6206356287002563,702142.0625,247.2636813707181,61139.328125,36765696
H059,Haze,AFLB1_output,-7.102501695044339e-05,0.04207675158977509,-0.7132453918457031,0.7603110074996948,49249.9296875,63.78289783821855,4068.258056640625,2297856
H059,Haze,AFLB2_output,0.0009335933136753738,0.04757068678736687,-1.636865496635437,2.11505651473999,80682.3984375,101.9998276652956,10403.96484375,4595712
H059,Haze,AFLB3_output,-8.073042408796027e-05,0.01519457716494799,-0.4361400008201599,0.1651686429977417,47072.875,46.06659687513557,2122.13134765625,9191424
H060,Haze,encoder_level1,-0.001295701949857175,0.06504729390144348,-0.3712243735790253,0.3005555868148804,422465.125,210.2642403768411,44211.05078125,10444800
H060,Haze,encoder_level2,0.006123765837401152,0.09642556309700012,-0.8808186054229736,0.7641353011131287,354148.84375,220.801115967515,48753.1328125,5222400
H060,Haze,encoder_level3,-0.020692128688097,0.4180603623390198,-2.764913558959961,3.666837453842163,848462.375,676.3794007433993,457489.09375,2611200
H060,Haze,latent,0.0571804866194725,3.265341997146606,-20.66348648071289,30.66904258728027,3269702.5,3731.645079586214,13925175.0,1305600
H060,Haze,decoder_level3,0.005578183103352785,0.8682606816291809,-5.351978302001953,8.407255172729492,1725720.75,1403.069403130152,1968603.75,2611200
H060,Haze,decoder_level2,0.005879523232579231,0.1786398142576218,-1.471901655197144,1.500370621681213,641966.5,408.458956016391,166838.71875,5222400
H060,Haze,decoder_level1,-0.001792077324353158,0.07477889955043793,-0.5996959805488586,0.6237577199935913,719773.6875,341.8761425940687,116879.296875,20889600
H060,Haze,refinement,-0.0028245709836483,0.03691684827208519,-0.4930494725704193,0.3359103798866272,381188.59375,169.2221346614414,28636.130859375,20889600
H060,Haze,AFLB1_output,-0.000334098149323836,0.04399341717362404,-0.692672073841095,0.6257529854774475,29471.087890625,50.26958330699962,2527.031005859375,1305600
H060,Haze,AFLB2_output,0.0004662589926738292,0.04376116767525673,-1.386264085769653,1.848921656608582,46084.08203125,70.7185980997043,5001.1201171875,2611200
H060,Haze,AFLB3_output,0.0001999996893573552,0.01349216140806675,-0.3861645758152008,0.1127926781773567,23941.349609375,30.83644124081826,950.8861083984375,5222400
H061,Haze,encoder_level1,0.002077882178127766,0.07152923196554184,-0.4108274877071381,0.2941159009933472,570059.6875,277.5223808542295,77018.671875,15040512
H061,Haze,encoder_level2,-0.0001226557069458067,0.09156619012355804,-0.9113690257072449,0.6549254655838013,483534.875,251.1029575940913,63052.6953125,7520256
H061,Haze,encoder_level3,-0.03844558820128441,0.4101400673389435,-2.66230034828186,3.972260475158691,1205632.75,798.7910396342713,638067.125,3760128
H061,Haze,latent,0.08130379766225815,2.976213932037354,-18.45180892944336,31.60574913024902,4184243.0,4082.370757292875,16665751.0,1880064
H061,Haze,decoder_level3,0.03471114858984947,0.8880640268325806,-6.080008506774902,8.53842544555664,2556979.75,1723.364224416882,2969984.25,3760128
