Image_ID,Degradation,AFLB,Feature,mean,std,min,max,l1,l2,energy,numel
R031,Rain,AFLB3,raw_high,0.08959626406431198,0.07657033950090408,2.669199794524957e-08,0.6520496606826782,330287.65625,226.2873587940785,51205.96875,3686400
R031,Rain,AFLB3,mined_low,0.0001962189853657037,0.001808688277378678,-0.00749689107760787,0.0119037376716733,5319.16845703125,3.493057449842529,12.20145034790039,3686400
R031,Rain,AFLB3,mined_high,-4.023968358524144e-05,0.000901979801710695,-0.006609439384192228,0.007462990470230579,2560.5966796875,1.733523735568269,3.005104541778564,3686400
R032,Rain,AFLB1,conv_feat,0.006597352214157581,0.08733674883842468,-0.3672691881656647,0.38117316365242,63025.91015625,84.08215093269646,7069.80810546875,921600
R032,Rain,AFLB1,fft_magnitude,0.000431689724791795,0.001734932651743293,3.015994991528714e-07,0.1988089084625244,397.8452453613281,1.716319845713472,2.945753812789917,921600
R032,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R032,Rain,AFLB1,raw_high,0.0683874860405922,0.05472097173333168,5.681210524244307e-08,0.3811731934547424,63025.91015625,84.08215383629275,7069.80859375,921600
R032,Rain,AFLB1,mined_low,-0.413782149553299,1.630175352096558,-16.3454761505127,10.22203731536865,1067862.875,1614.595382750737,2606918.25,921600
R032,Rain,AFLB1,mined_high,-0.004045262932777405,0.4275745153427124,-8.698222160339355,6.800809860229492,212570.765625,410.4898940595249,168501.953125,921600
R032,Rain,AFLB2,conv_feat,-0.00924871675670147,0.1716805547475815,-0.8449322581291199,0.7236613035202026,238036.65625,233.4192345598366,54484.5390625,1843200
R032,Rain,AFLB2,fft_magnitude,0.0002283430803800002,0.001739827683195472,5.417410875452333e-08,0.4204235970973969,420.8819580078125,2.38232516949215,5.675473213195801,1843200
R032,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R032,Rain,AFLB2,raw_high,0.1291431486606598,0.1134980097413063,6.40284696373783e-08,0.8449322581291199,238036.65625,233.4192345598366,54484.5390625,1843200
R032,Rain,AFLB2,mined_low,-0.03958646953105927,0.48277947306633,-7.795679092407227,7.659109115600586,392426.28125,657.642878962435,432494.15625,1843200
R032,Rain,AFLB2,mined_high,-0.1027314737439156,0.2198376506567001,-3.969805717468262,4.950016021728516,332315.0,329.4418812552527,108531.953125,1843200
R032,Rain,AFLB3,conv_feat,0.001825141371227801,0.1155020967125893,-0.4881052076816559,0.6172351837158203,324306.46875,221.7917009127032,49191.55859375,3686400
R032,Rain,AFLB3,fft_magnitude,6.393861258402467e-05,0.0005860149976797402,3.864333564251865e-08,0.283818781375885,235.7033081054688,1.131826142341944,1.281030416488647,3686400
R032,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R032,Rain,AFLB3,raw_high,0.08797375857830048,0.07486442476511002,4.778879159061944e-08,0.6172351837158203,324306.46875,221.791709718826,49191.5625,3686400
R032,Rain,AFLB3,mined_low,0.0001679551205597818,0.001563165104016662,-0.007147438358515501,0.01085247565060854,4476.23291015625,3.018551528124358,9.111653327941895,3686400
R032,Rain,AFLB3,mined_high,-5.700151814380661e-05,0.000993024674244225,-0.007552792318165302,0.007834050804376602,2838.34765625,1.909745810006633,3.647129058837891,3686400
R033,Rain,AFLB1,conv_feat,0.007817675359547138,0.1146399155259132,-0.6751173734664917,0.7338562607765198,80425.921875,110.3099105574268,12168.2763671875,921600
R033,Rain,AFLB1,fft_magnitude,0.0007404761854559183,0.002225561300292611,7.548758418352008e-08,0.2618729770183563,682.4228515625,2.251691817965065,5.07011604309082,921600
R033,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R033,Rain,AFLB1,raw_high,0.08726771920919418,0.07475139945745468,2.309766671260149e-07,0.7338563203811646,80425.9296875,110.3099149838762,12168.27734375,921600
R033,Rain,AFLB1,mined_low,-0.2871559262275696,1.51197612285614,-16.46298027038574,10.1071081161499,961954.5,1477.442807691722,2182837.25,921600
R033,Rain,AFLB1,mined_high,-0.005620396230369806,0.5243511199951172,-11.79830741882324,13.8068380355835,242509.109375,503.4059774426601,253417.578125,921600
R033,Rain,AFLB2,conv_feat,-0.01482873037457466,0.1787311285734177,-1.028171896934509,0.9032287001609802,249878.3125,243.4871499432773,59285.9921875,1843200
R033,Rain,AFLB2,fft_magnitude,0.0003766331356018782,0.001791267190128565,4.921823304471218e-08,0.482737123966217,694.210205078125,2.485080450893312,6.175624847412109,1843200
R033,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R033,Rain,AFLB2,raw_high,0.1355676651000977,0.1174143180251122,2.762600814776306e-08,1.028171896934509,249878.3125,243.4871499432773,59285.9921875,1843200
R033,Rain,AFLB2,mined_low,-0.03187264502048492,0.4733383357524872,-6.829639434814453,6.756273746490479,382805.375,644.0806432427541,414839.875,1843200
R033,Rain,AFLB2,mined_high,-0.05497372522950172,0.2274390161037445,-3.58657431602478,4.258739471435547,303890.875,317.6733286727106,100916.34375,1843200
R033,Rain,AFLB3,conv_feat,0.001068690326064825,0.1126635149121284,-0.5196260213851929,0.6612768769264221,315923.84375,216.3236778389042,46795.93359375,3686400
R033,Rain,AFLB3,fft_magnitude,9.846835018834099e-05,0.0005664647906087339,2.454029690568404e-08,0.2832767963409424,362.9937133789062,1.103922217078798,1.218644261360168,3686400
R033,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R033,Rain,AFLB3,raw_high,0.08569982647895813,0.07314198464155197,1.038502972505739e-08,0.6612768173217773,315923.84375,216.3236778389042,46795.93359375,3686400
R033,Rain,AFLB3,mined_low,0.0001333232648903504,0.001631977269425988,-0.008928963914513588,0.01113478932529688,4745.06005859375,3.143834993036362,9.883698463439941,3686400
R033,Rain,AFLB3,mined_high,2.077278986689635e-05,0.001056528533808887,-0.008225592784583569,0.008752387948334217,2894.284423828125,2.028926753196484,4.116543769836426,3686400
R034,Rain,AFLB1,conv_feat,0.009336627088487148,0.1260696947574615,-0.6347379088401794,0.6380403637886047,87467.3984375,121.3583600849154,14727.8515625,921600
R034,Rain,AFLB1,fft_magnitude,0.0007091446896083653,0.002481079660356045,4.001458648872358e-07,0.2992710769176483,653.5477294921875,2.47721724173645,6.136605262756348,921600
R034,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R034,Rain,AFLB1,raw_high,0.0949082002043724,0.0835055336356163,5.96334572833257e-08,0.6380405426025391,87467.3984375,121.3583600849154,14727.8515625,921600
R034,Rain,AFLB1,mined_low,0.3026333749294281,1.917884588241577,-19.22687149047852,23.03046989440918,1189610.375,1863.950240752151,3474310.5,921600
R034,Rain,AFLB1,mined_high,0.0009737912332639098,0.7358234524726868,-17.40196418762207,19.87722969055176,340040.9375,706.3910921012524,498988.375,921600
R034,Rain,AFLB2,conv_feat,-0.01482944097369909,0.2087921947240829,-1.020923614501953,0.9484949707984924,288364.28125,284.179768148614,80758.140625,1843200
R034,Rain,AFLB2,fft_magnitude,0.0003637036425061524,0.002105157589539886,9.310151227737151e-08,0.5096116065979004,670.3785400390625,2.90039769438322,8.412306785583496,1843200
R034,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R034,Rain,AFLB2,raw_high,0.156447634100914,0.1390619724988937,2.433983503635773e-08,1.020923495292664,288364.28125,284.179768148614,80758.140625,1843200
R034,Rain,AFLB2,mined_low,-0.001095679588615894,0.2778613567352295,-5.277303695678711,5.310836315155029,277941.84375,377.239997382303,142310.015625,1843200
R034,Rain,AFLB2,mined_high,-0.08277702331542969,0.2213950902223587,-3.721628904342651,4.330899715423584,314247.9375,320.8980684150342,102975.5703125,1843200
R034,Rain,AFLB3,conv_feat,0.002128749620169401,0.1320040374994278,-0.5172497630119324,0.6738903522491455,373589.75,253.4807068595162,64252.46875,3686400
R034,Rain,AFLB3,fft_magnitude,9.961871546693146e-05,0.0006663121748715639,3.400450765411733e-08,0.3324631452560425,367.2344360351562,1.293538362819642,1.673241496086121,3686400
R034,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R034,Rain,AFLB3,raw_high,0.1013427153229713,0.08461237698793411,5.847978457040881e-08,0.673890233039856,373589.78125,253.4807222699588,64252.4765625,3686400
R034,Rain,AFLB3,mined_low,0.0001319501898251474,0.001490354537963867,-0.007801041938364506,0.01027823518961668,4287.2197265625,2.872673752113871,8.252254486083984,3686400
R034,Rain,AFLB3,mined_high,-3.412780279177241e-05,0.001026590121909976,-0.008492855355143547,0.007072872016578913,2891.3974609375,1.972141855987375,3.889343500137329,3686400
R035,Rain,AFLB1,conv_feat,0.01147514767944813,0.1563746929168701,-0.6707603335380554,0.6826122403144836,109200.484375,150.5233643097476,22657.283203125,921600
R035,Rain,AFLB1,fft_magnitude,0.0006474267574958503,0.003134401747956872,3.545462732290616e-07,0.3919690251350403,596.6685180664062,3.072545295300755,9.440534591674805,921600
R035,Rain,AFLB1,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600
R035,Rain,AFLB1,raw_high,0.1184901148080826,0.1026879698038101,8.017416064376448e-09,0.6826122999191284,109200.4921875,150.5233707975277,22657.28515625,921600
R035,Rain,AFLB1,mined_low,-0.4037782251834869,1.526882171630859,-14.55587005615234,9.583374977111816,1004920.1875,1516.194166325672,2298844.75,921600
R035,Rain,AFLB1,mined_high,-0.007891546934843063,0.3511720895767212,-7.142680644989014,6.735082149505615,173847.25,337.2103154931652,113710.796875,921600
R035,Rain,AFLB2,conv_feat,-0.02203933708369732,0.2282870262861252,-1.060828685760498,0.9380336403846741,315936.25,311.3737454812143,96953.609375,1843200
R035,Rain,AFLB2,fft_magnitude,0.0003299958189018071,0.002317399950698018,2.329347381646585e-07,0.5982885360717773,608.248291015625,3.177944896174658,10.09933376312256,1843200
R035,Rain,AFLB2,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843200
R035,Rain,AFLB2,raw_high,0.1714063882827759,0.152382880449295,9.420455171493813e-08,1.060828685760498,315936.25,311.3737454812143,96953.609375,1843200
R035,Rain,AFLB2,mined_low,-0.03331448510289192,0.3809950053691864,-7.046439170837402,6.920742034912109,333976.4375,519.2296276696853,269599.40625,1843200
R035,Rain,AFLB2,mined_high,-0.1015321612358093,0.2363419979810715,-4.692175388336182,5.132241725921631,335174.0,349.2245203661965,121957.765625,1843200
R035,Rain,AFLB3,conv_feat,0.001523243030533195,0.1365178674459457,-0.514246940612793,0.6662526726722717,384738.5625,262.1306180847632,68712.4609375,3686400
R035,Rain,AFLB3,fft_magnitude,9.019631397677585e-05,0.0006908450741320848,2.005300103746777e-08,0.3468481004238129,332.4996948242188,1.337679792067121,1.789387226104736,3686400
R035,Rain,AFLB3,raw_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686400
R035,Rain,AFLB3,raw_high,0.1043670177459717,0.08801690489053726,6.562639498497447e-08,0.6662527322769165,384738.5625,262.1306329866847,68712.46875,3686400
R035,Rain,AFLB3,mined_low,5.711530684493482e-05,0.001179738435894251,-0.01114080753177404,0.01070999260991812,3239.0341796875,2.267750762229457,5.142693519592285,3686400
R035,Rain,AFLB3,mined_high,8.685614375281148e-06,0.0009693113388493657,-0.007465932983905077,0.00968959555029869,2669.611328125,1.861152440493132,3.46388840675354,3686400
